"REF_DATE","GEO","DGUID","Cannabis price","Units of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1996","Territories","2016A00016","Consumer price","Price per gram","Dollars","81","units ","0","v1001799963","14.1.1","14.15","","","","2"
"1996","Territories","2016A00016","Consumer price","Price index","2012=100","383","units ","0","v1001799964","14.1.2","107.1","","","","1"
"1996","Territories","2016A00016","Producer price","Price per gram","Dollars","81","units ","0","v1001799999","14.2.1","10.53","","","","2"
"1996","Territories","2016A00016","Producer price","Price index","2012=100","383","units ","0","v1001800000","14.2.2","107.2","","","","1"
"1996","Yukon","2016A000260","Consumer price","Price per gram","Dollars","81","units ","0","v1001799965","15.1.1","12.07","","","","2"
"1996","Yukon","2016A000260","Consumer price","Price index","2012=100","383","units ","0","v1001799966","15.1.2","113.7","","","","1"
"1996","Yukon","2016A000260","Producer price","Price per gram","Dollars","81","units ","0","v1001800001","15.2.1","8.98","","","","2"
"1996","Yukon","2016A000260","Producer price","Price index","2012=100","383","units ","0","v1001800002","15.2.2","113.7","","","","1"
"1996","Northwest Territories including Nunavut","A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799971","16.1.1","15.94","","","","2"
"1996","Northwest Territories including Nunavut","A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799972","16.1.2","108.5","","","","1"
"1996","Northwest Territories including Nunavut","A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800007","16.2.1","11.86","","","","2"
"1996","Northwest Territories including Nunavut","A000261","Producer price","Price index","2012=100","383","units ","0","v1001800008","16.2.2","108.6","","","","1"
"1996","Northwest Territories","2016A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799967","17.1.1","","..","","","2"
"1996","Northwest Territories","2016A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799968","17.1.2","","..","","","1"
"1996","Northwest Territories","2016A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800003","17.2.1","","..","","","2"
"1996","Northwest Territories","2016A000261","Producer price","Price index","2012=100","383","units ","0","v1001800004","17.2.2","","..","","","1"
"1996","Nunavut","2016A000262","Consumer price","Price per gram","Dollars","81","units ","0","v1001799969","18.1.1","","..","","","2"
"1996","Nunavut","2016A000262","Consumer price","Price index","2012=100","383","units ","0","v1001799970","18.1.2","","..","","","1"
"1996","Nunavut","2016A000262","Producer price","Price per gram","Dollars","81","units ","0","v1001800005","18.2.1","","..","","","2"
"1996","Nunavut","2016A000262","Producer price","Price index","2012=100","383","units ","0","v1001800006","18.2.2","","..","","","1"
"1997","Canada","2016A000011124","Consumer price","Price per gram","Dollars","81","units ","0","v1001799937","1.1.1","10.31","","","","2"
"1997","Canada","2016A000011124","Consumer price","Price index","2012=100","383","units ","0","v1001799938","1.1.2","118.2","","","","1"
"1997","Canada","2016A000011124","Producer price","Price per gram","Dollars","81","units ","0","v1001799973","1.2.1","6.82","","","","2"
"1997","Canada","2016A000011124","Producer price","Price index","2012=100","383","units ","0","v1001799974","1.2.2","122.5","","","","1"
"1997","Atlantic","2016A00011","Consumer price","Price per gram","Dollars","81","units ","0","v1001799939","2.1.1","10.72","","","","2"
"1997","Atlantic","2016A00011","Consumer price","Price index","2012=100","383","units ","0","v1001799940","2.1.2","118.0","","","","1"
"1997","Atlantic","2016A00011","Producer price","Price per gram","Dollars","81","units ","0","v1001799975","2.2.1","7.84","","","","2"
"1997","Atlantic","2016A00011","Producer price","Price index","2012=100","383","units ","0","v1001799976","2.2.2","119.0","","","","1"
"1997","Newfoundland and Labrador","2016A000210","Consumer price","Price per gram","Dollars","81","units ","0","v1001799941","3.1.1","11.61","","","","2"
"1997","Newfoundland and Labrador","2016A000210","Consumer price","Price index","2012=100","383","units ","0","v1001799942","3.1.2","120.4","","","","1"
"1997","Newfoundland and Labrador","2016A000210","Producer price","Price per gram","Dollars","81","units ","0","v1001799977","3.2.1","8.38","","","","2"
"1997","Newfoundland and Labrador","2016A000210","Producer price","Price index","2012=100","383","units ","0","v1001799978","3.2.2","122.3","","","","1"
"1997","Prince Edward Island","2016A000211","Consumer price","Price per gram","Dollars","81","units ","0","v1001799943","4.1.1","11.34","","","","2"
"1997","Prince Edward Island","2016A000211","Consumer price","Price index","2012=100","383","units ","0","v1001799944","4.1.2","116.8","","","","1"
"1997","Prince Edward Island","2016A000211","Producer price","Price per gram","Dollars","81","units ","0","v1001799979","4.2.1","8.38","","","","2"
"1997","Prince Edward Island","2016A000211","Producer price","Price index","2012=100","383","units ","0","v1001799980","4.2.2","117.4","","","","1"
"1997","Nova Scotia","2016A000212","Consumer price","Price per gram","Dollars","81","units ","0","v1001799945","5.1.1","10.82","","","","2"
"1997","Nova Scotia","2016A000212","Consumer price","Price index","2012=100","383","units ","0","v1001799946","5.1.2","117.5","","","","1"
"1997","Nova Scotia","2016A000212","Producer price","Price per gram","Dollars","81","units ","0","v1001799981","5.2.1","7.95","","","","2"
"1997","Nova Scotia","2016A000212","Producer price","Price index","2012=100","383","units ","0","v1001799982","5.2.2","118.5","","","","1"
"1997","New Brunswick","2016A000213","Consumer price","Price per gram","Dollars","81","units ","0","v1001799947","6.1.1","9.79","","","","2"
"1997","New Brunswick","2016A000213","Consumer price","Price index","2012=100","383","units ","0","v1001799948","6.1.2","116.8","","","","1"
"1997","New Brunswick","2016A000213","Producer price","Price per gram","Dollars","81","units ","0","v1001799983","6.2.1","7.16","","","","2"
"1997","New Brunswick","2016A000213","Producer price","Price index","2012=100","383","units ","0","v1001799984","6.2.2","117.6","","","","1"
"1997","Quebec","2016A000224","Consumer price","Price per gram","Dollars","81","units ","0","v1001799949","7.1.1","8.86","","","","2"
"1997","Quebec","2016A000224","Consumer price","Price index","2012=100","383","units ","0","v1001799950","7.1.2","116.7","","","","1"
"1997","Quebec","2016A000224","Producer price","Price per gram","Dollars","81","units ","0","v1001799985","7.2.1","5.80","","","","2"
"1997","Quebec","2016A000224","Producer price","Price index","2012=100","383","units ","0","v1001799986","7.2.2","117.0","","","","1"
"1997","Ontario","2016A000235","Consumer price","Price per gram","Dollars","81","units ","0","v1001799951","8.1.1","10.74","","","","2"
"1997","Ontario","2016A000235","Consumer price","Price index","2012=100","383","units ","0","v1001799952","8.1.2","117.7","","","","1"
"1997","Ontario","2016A000235","Producer price","Price per gram","Dollars","81","units ","0","v1001799987","8.2.1","5.68","","","","2"
"1997","Ontario","2016A000235","Producer price","Price index","2012=100","383","units ","0","v1001799988","8.2.2","137.5","","","","1"
"1997","Prairies","2016A00014","Consumer price","Price per gram","Dollars","81","units ","0","v1001799953","9.1.1","10.72","","","","2"
"1997","Prairies","2016A00014","Consumer price","Price index","2012=100","383","units ","0","v1001799954","9.1.2","118.1","","","","1"
"1997","Prairies","2016A00014","Producer price","Price per gram","Dollars","81","units ","0","v1001799989","9.2.1","7.90","","","","2"
"1997","Prairies","2016A00014","Producer price","Price index","2012=100","383","units ","0","v1001799990","9.2.2","119.1","","","","1"
"1997","Manitoba","2016A000246","Consumer price","Price per gram","Dollars","81","units ","0","v1001799955","10.1.1","10.69","","","","2"
"1997","Manitoba","2016A000246","Consumer price","Price index","2012=100","383","units ","0","v1001799956","10.1.2","118.0","","","","1"
"1997","Manitoba","2016A000246","Producer price","Price per gram","Dollars","81","units ","0","v1001799991","10.2.1","7.88","","","","2"
"1997","Manitoba","2016A000246","Producer price","Price index","2012=100","383","units ","0","v1001799992","10.2.2","118.6","","","","1"
"1997","Saskatchewan","2016A000247","Consumer price","Price per gram","Dollars","81","units ","0","v1001799957","11.1.1","10.79","","","","2"
"1997","Saskatchewan","2016A000247","Consumer price","Price index","2012=100","383","units ","0","v1001799958","11.1.2","118.2","","","","1"
"1997","Saskatchewan","2016A000247","Producer price","Price per gram","Dollars","81","units ","0","v1001799993","11.2.1","7.94","","","","2"
"1997","Saskatchewan","2016A000247","Producer price","Price index","2012=100","383","units ","0","v1001799994","11.2.2","119.1","","","","1"
"1997","Alberta","2016A000248","Consumer price","Price per gram","Dollars","81","units ","0","v1001799959","12.1.1","10.70","","","","2"
"1997","Alberta","2016A000248","Consumer price","Price index","2012=100","383","units ","0","v1001799960","12.1.2","118.1","","","","1"
"1997","Alberta","2016A000248","Producer price","Price per gram","Dollars","81","units ","0","v1001799995","12.2.1","7.89","","","","2"
"1997","Alberta","2016A000248","Producer price","Price index","2012=100","383","units ","0","v1001799996","12.2.2","119.2","","","","1"
"1997","British Columbia","2016A000259","Consumer price","Price per gram","Dollars","81","units ","0","v1001799961","13.1.1","10.13","","","","2"
"1997","British Columbia","2016A000259","Consumer price","Price index","2012=100","383","units ","0","v1001799962","13.1.2","116.7","","","","1"
"1997","British Columbia","2016A000259","Producer price","Price per gram","Dollars","81","units ","0","v1001799997","13.2.1","5.54","","","","2"
"1997","British Columbia","2016A000259","Producer price","Price index","2012=100","383","units ","0","v1001799998","13.2.2","132.0","","","","1"
"1997","Territories","2016A00016","Consumer price","Price per gram","Dollars","81","units ","0","v1001799963","14.1.1","14.51","","","","2"
"1997","Territories","2016A00016","Consumer price","Price index","2012=100","383","units ","0","v1001799964","14.1.2","109.8","","","","1"
"1997","Territories","2016A00016","Producer price","Price per gram","Dollars","81","units ","0","v1001799999","14.2.1","10.79","","","","2"
"1997","Territories","2016A00016","Producer price","Price index","2012=100","383","units ","0","v1001800000","14.2.2","109.9","","","","1"
"1997","Yukon","2016A000260","Consumer price","Price per gram","Dollars","81","units ","0","v1001799965","15.1.1","12.40","","","","2"
"1997","Yukon","2016A000260","Consumer price","Price index","2012=100","383","units ","0","v1001799966","15.1.2","116.7","","","","1"
"1997","Yukon","2016A000260","Producer price","Price per gram","Dollars","81","units ","0","v1001800001","15.2.1","9.22","","","","2"
"1997","Yukon","2016A000260","Producer price","Price index","2012=100","383","units ","0","v1001800002","15.2.2","116.8","","","","1"
"1997","Northwest Territories including Nunavut","A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799971","16.1.1","16.37","","","","2"
"1997","Northwest Territories including Nunavut","A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799972","16.1.2","111.4","","","","1"
"1997","Northwest Territories including Nunavut","A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800007","16.2.1","12.18","","","","2"
"1997","Northwest Territories including Nunavut","A000261","Producer price","Price index","2012=100","383","units ","0","v1001800008","16.2.2","111.5","","","","1"
"1997","Northwest Territories","2016A000261","Consumer price","Price per gram","Dollars","81","units ","0","v1001799967","17.1.1","","..","","","2"
"1997","Northwest Territories","2016A000261","Consumer price","Price index","2012=100","383","units ","0","v1001799968","17.1.2","","..","","","1"
"1997","Northwest Territories","2016A000261","Producer price","Price per gram","Dollars","81","units ","0","v1001800003","17.2.1","","..","","","2"
"1997","Northwest Territories","2016A000261","Producer price","Price index","2012=100","383","units ","0","v1001800004","17.2.2","","..","","","1"
"1997","Nunavut","2016A000262","Consumer price","Price per gram","Dollars","81","units ","0","v1001799969","18.1.1","","..","","","2"
"1997","Nunavut","2016A000262","Consumer price","Price index","2012=100","383","units ","0","v1001799970","18.1.2","","..","","","1"
"1997","Nunavut","2016A000262","Producer price","Price per gram","Dollars","81","units ","0","v1001800005","18.2.1","","..","","","2"
"1997","Nunavut","2016A000262","Producer price","Price index","2012=100","383","units ","0","v1001800006","18.2.2","","..","","","1"
